trial,persona_path,reward,choice,choice_label,price,price_threshold,feature_priority,purchase_likelihood,age_bracket,economic_motivation,region,socioeconomic_band,gender_identity,life_stage,urbanicity,income,employment,rationale
survey_toilet-brush-choice__T8rHYjF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-128552c6ae8e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,High income,,,,,Full-time,"I want a clean, minimal look with no visible brush when stored, and the auto-open hideaway canister plus ventilated tray addresses the hygiene and water-pooling issues I care about. OXO is a brand I trust for durable, well-designed household tools, and at $19.97 the price is reasonable for a single well-made set rather than a multi-pack I don't need."
survey_toilet-brush-choice__T8xVyB6,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-59e0f6478ffe.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"I want a compact, minimal set that hides the brush when stored and has a ventilated tray so water doesn't pool — hygiene matters to me. OXO's build quality and top-rated reputation justify the mid-range $19.97 price, and the auto-open canister means no fiddling with a lid."
survey_toilet-brush-choice__TAprWyN,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-3476f02ee3f8.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,55-64,,North America,Lower-middle,Man,Retirement,,,Retired,"I want a brush that actually cleans under the rim, and the Clorox has a dedicated under-rim scrubber plus antibacterial bristles. The corner caddy saves space and the price is reasonable at $15.50."
survey_toilet-brush-choice__TDy3Yw4,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-d5cd714dc75c.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,,,North America,,Man,Early career,,,,"I want a clean, minimal look that hides the brush entirely when stored, and the OXO auto-open canister with a ventilated tray solves the water-pooling problem I've dealt with before. It's a top-rated brand at a fair price, and the compact footprint suits a tight bathroom."
survey_toilet-brush-choice__TEG9X7q,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-5ecdce4bafed.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,,,North America,,Woman,Parent of young kids,,,Full-time,"With three young kids and a busy household, I want something that looks tidy and stays hygienic without extra fuss. The OXO Hideaway's auto-open canister hides the brush completely and its ventilated tray prevents water pooling, and OXO is a brand I already trust for quality. At $19.97 it's a reasonable price for a top-rated, compact set that fits our small bathroom."
survey_toilet-brush-choice__TKXVKGF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-5c1d496a1787.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,Upper-middle,Man,Retirement,null,null,Retired,"I want a brush that stays out of sight and doesn't leave a puddle in the bottom of the holder. The OXO Hideaway's auto-opening canister and ventilated tray solve both problems, and a top-rated, well-known brand at under $20 is a reasonable price for something I'll use every week for years."
survey_toilet-brush-choice__TSE7Bcn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-3d4021db05ac.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,null,Man,Mid-life,null,null,Self-employed,"I want a set that looks tidy and stays hygienic without fuss, and the OXO Hideaway's auto-opening canister hides the brush and its ventilated tray keeps water from pooling. OXO's reputation for durable, well-designed household tools gives me confidence it will hold up, and at $19.97 it's a reasonable price for that quality."
survey_toilet-brush-choice__TUXhncL,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-84b8383d453c.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Middle,Man,,,,Full-time,"I want a compact, clean-looking set for a small bathroom, and the OXO Hideaway's auto-open canister keeps the brush out of sight while the ventilated tray stops water pooling. OXO is a brand I trust and it's the top-rated option, so the mid-range price feels justified."
survey_toilet-brush-choice__TVaMni8,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-59155dc7055e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Lower-middle,Woman,,,,Full-time,"I want a neat, covered set so the brush isn't on display in my bathroom, and OXO is a brand I trust for everyday household items. The hideaway canister that opens when you lift the brush and the ventilated tray that keeps water from pooling sold me, and at $19.97 the price is reasonable."
survey_toilet-brush-choice__TZC8ZQZ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-550c245ec1d4.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Mid-life,Small town,null,Retired,"I want a brush that stays out of sight and doesn't pool water, and OXO's auto-opening hideaway canister with a ventilated tray does exactly that. The brand has a solid reputation and the $19.97 price is reasonable for a well-built, compact set that suits a small bathroom."
survey_toilet-brush-choice__TbY6W8N,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-23d375b375b2.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Retirement,Suburban,null,Retired,"I want a clean, uncluttered bathroom and the OXO Hideaway's canister conceals the brush entirely when stored, with a ventilated tray that prevents water pooling and mildew — a hygiene detail I care about. OXO's reputation for well-designed, durable household tools and its top-rated status justify the modest premium over the cheapest silicone sets."
survey_toilet-brush-choice__ThMfHTY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-aef6f2419f2f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,Mid-life,,,Full-time,"I want a clean, uncluttered bathroom and the OXO Hideaway hides the brush entirely until you lift it, which suits my preference for a tidy, functional setup. OXO is a brand I trust for durable everyday tools, and at $19.97 the price is reasonable for a top-rated product that will last."
survey_toilet-brush-choice__TiATHiU,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-5fa82eb4bc15.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,,Man,Retirement,,,Retired,"At my age I want something that works reliably without fuss, and OXO's hideaway design keeps the brush out of sight and the tray ventilated so it doesn't sit in dirty water. The brand has a solid reputation and the compact footprint fits my guest bathroom perfectly."
survey_toilet-brush-choice__TiGkMNK,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-5e24097c6150.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,,Man,Retirement,,,,"I want a clean, uncluttered bathroom and the OXO Hideaway's canister completely conceals the brush when stored, which suits my preference for tidiness. OXO is a brand I trust for durable, well-designed tools, and the ventilated tray that prevents water pooling matters to me for hygiene. At $19.97 it's a fair price for a top-rated, compact set that will hold up to daily use."
survey_toilet-brush-choice__TkvqnwJ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-1d76868211e3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Man,,,,Homemaker,"I want a simple, well-made set from a brand I recognize, and the hideaway canister keeps the brush out of sight which suits a tidy bathroom. The ventilated tray that stops water pooling matters to me for hygiene, and at just under $20 the price is reasonable without being cheap junk."
survey_toilet-brush-choice__TqbVJzA,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-7552f65dbfcd.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Lower-middle,Woman,,,,Full-time,"I have a busy household with three kids and a small bathroom, so a compact set that hides the brush away and has a ventilated tray to prevent water pooling is worth the modest extra cost. OXO is a brand I trust, and the auto-open canister keeps things tidy and hygienic."
survey_toilet-brush-choice__TrMJk6A,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-41c099a6a045.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Middle,Woman,,,,Part-time,"I want a hygienic, tidy bathroom, and the OXO Hideaway's auto-open ventilated canister keeps the brush out of sight and prevents water pooling. It's a trusted, top-rated brand at a reasonable price, which matters more to me than saving a few dollars on a set I'd have to replace sooner."
survey_toilet-brush-choice__TstAdTi,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-c7107039fd39.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,High income,Woman,Retirement,Dense urban,null,Full-time,"The OXO Good Grips Hideaway Compact is the best fit for my needs: as a top-rated set from a brand I trust, it keeps the brush fully concealed in a slim canister, which suits a tidy, well-organized bathroom. The auto-open mechanism and ventilated drip tray address hygiene and quick drying without fuss, and at $19.97 the price is reasonable for the build quality and design."
survey_toilet-brush-choice__TyNJKAy,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-68a14a039642.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,3,price,3,,,North America,,,,,,,"No persona-specific answer was produced, so a neutral answer was used."
survey_toilet-brush-choice__U2gggd7,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-4cfd5ce106e4.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Middle,Man,Retirement,Small town,null,Retired,"A hideaway canister that opens automatically and keeps the brush out of sight suits my preference for an orderly, tidy bathroom, and the ventilated tray addresses hygiene by preventing water pooling. OXO's reputation for durable, well-designed household tools justifies the mid-range price of $19.97."
survey_toilet-brush-choice__U9Ld6En,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-6789cf420fb6.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,brand,4,65+,Value-driven,North America,High income,Man,Retirement,Small town,null,Retired,"I have bought OXO products for years and their Good Grips line has never let me down; the hideaway canister that opens automatically when you lift the brush is a genuinely clever piece of design, and I appreciate not having a wet brush on display. At $19.97 it is fairly priced for a well-engineered, well-reviewed set that will last."
survey_toilet-brush-choice__UBK9uFZ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-b415022f15a7.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,65-74,,North America,Middle,Woman,,,,Homemaker,I trust the Clorox name and the under-rim scrubber is exactly what I need for the hard-to-reach spots. The corner caddy saves space and the price of $15.50 is reasonable for a brand I know.
survey_toilet-brush-choice__UFNoMBe,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-ed2aa75cbff3.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,18-24,,North America,Lower-middle,Woman,Student,,,Student,"As a student on a tight budget, getting three complete brush and holder sets for $13.99 is unbeatable value. I can keep one in my bathroom, put one in the guest bathroom, and have a spare, which makes the low price go even further."
survey_toilet-brush-choice__UG7PnFc,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-be02f1035ec9.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,null,North America,,Man,Mid-life,,,Full-time,"I want a set that stores the brush out of sight and keeps water from pooling, and OXO's hideaway canister does exactly that with a proven, top-rated design. The compact footprint suits my bathroom, and the firm nylon bristles give the scrubbing power I expect for real cleaning rather than a flimsy silicone head. Brand trust and order matter to me, so the slightly higher price is worth it."
survey_toilet-brush-choice__UNM8FXm,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-14fdb5b27f3f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,,,,,,"I want a clean, minimal look where the brush is hidden when stored, and OXO's auto-open canister plus ventilated tray keeps things dry and tidy. It's a top-rated brand at a fair price, so I trust it to hold up."
survey_toilet-brush-choice__USJAqiY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_prism-3768aa2e1613.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,Cost-sensitive,North America,,Woman,Parent of young kids,,,Homemaker,"With two young kids, our bathroom gets messy fast, and I want something that looks tidy and doesn't pool water. The OXO Hideaway hides the brush completely and its ventilated tray prevents standing water, which matters for hygiene. I trust OXO's reputation and the $19.97 price feels reasonable for a well-reviewed, durable set."
survey_toilet-brush-choice__UTpkqpG,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-1fbb631fc44b.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,25-34,,North America,Lower-middle,Woman,,,,Homemaker,"With two kids and multiple bathrooms, getting three brushes for $13.99 is the best value on the shelf and I won't have to rebuy soon. The stiff nylon bristles and covered caddies are simple and practical for everyday cleaning."
survey_toilet-brush-choice__UUQpder,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-88e859c6a610.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,45-54,Cost-sensitive,North America,Lower-middle,Woman,Mid-life,Small town,$25k-50k,Full-time,"I rent a small place and money's tight, so three decent brushes with holders for $13.99 is the kind of value I can't pass up — I can keep one in each bathroom and have a spare. Stiff nylon bristles and a covered caddy are all I really need to get the job done."
survey_toilet-brush-choice__UUr25Mz,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-da37e6a2436c.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,4,75+,Value-driven,North America,Middle,Man,Retirement,Suburban,Prefer not to say,Retired,"I want a brush that stays out of sight and doesn't drip on the floor, and the OXO Hideaway's auto-open canister with a ventilated tray solves both. It's a trusted brand with a compact footprint, and at $19.97 the price is reasonable for the build quality and top-rated reputation."
survey_toilet-brush-choice__UWHjvYH,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-e3d5cccef83f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,65+,,North America,High income,Man,Retirement,null,null,Retired,"The OXO Hideaway is the best-engineered option on this shelf: the canister conceals the brush entirely when stored, and the ventilated tray prevents the standing water that makes most holders unsanitary. At $19.97 from a brand with a solid reputation for durable grips and hardware, it is a fair price for a single well-built set rather than a multi-pack of disposable ones."
survey_toilet-brush-choice__Ubes9dw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-6c984236ad0b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,Mid-life,,,Full-time,"I value reliability and a clean, uncluttered bathroom, and OXO's hideaway canister keeps the brush out of sight while the ventilated tray prevents standing water. It's the top-rated option from a brand I trust, and at $19.97 the price is reasonable for the build quality and compact footprint."
survey_toilet-brush-choice__UcPhcDD,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-a168323d0350.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Man,,,,,"The OXO Hideaway is the best fit for my situation: it's compact and hides the brush, which keeps things tidy in a small bathroom, and the ventilated tray stops water pooling, which matters for hygiene. OXO is a brand I trust and the price is reasonable for the build quality."
survey_toilet-brush-choice__UdReW2i,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-054605ca835e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,null,Man,Retirement,null,null,Retired,"I want a brush that stays out of sight and dries without a puddle of water in the base. OXO is a brand I trust for solid everyday tools, and the auto-open hideaway canister plus ventilated tray fits my bathroom and my standards. The price is fair for something I'll use daily for years."
survey_toilet-brush-choice__UfDkAkp,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-97bcac6024af.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,Low income,Woman,,,,Full-time,"With three kids and a tight budget, getting three complete brush and holder sets for $13.99 is the best value on the shelf. I can put one in each bathroom and still have a spare, and the stiff nylon bristles and covered caddy are practical for everyday cleaning."
survey_toilet-brush-choice__Ugj6fC8,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-99358743a213.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,85+,Value-driven,North America,Upper-middle,Man,Mid-life,Rural,null,Self-employed,"I want a set that stays clean and tidy, and the OXO Hideaway's auto-opening canister keeps the brush completely out of sight while its ventilated tray prevents water pooling. It's the top-rated option and the compact footprint suits my bathroom without clutter."
survey_toilet-brush-choice__UieZauR,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-9863eb662e15.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,,,,Full-time,"I want a compact, unobtrusive set that hides the brush and dries without pooling water, and OXO's hideaway canister does exactly that. It's a top-rated, well-known brand at a reasonable $19.97, so I trust the build quality over the cheaper no-name silicone sets."
survey_toilet-brush-choice__UsJJjHF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-b09cf16fe82a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,,,Retirement,,,Full-time,"I've used OXO Good Grips products for years and their ergonomics are consistently thoughtful. The hideaway canister that opens automatically when you lift the brush keeps the bathroom looking tidy, and the ventilated tray addresses the water-pooling problem that makes most brush holders unpleasant. At $19.97 it's mid-priced, but the top-rated reputation and compact footprint suit my small bathroom."
survey_toilet-brush-choice__Uz4tidx,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-904491ff2904.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,35-44,,North America,Upper-middle,Woman,,,,Full-time,"I have two young kids and a small bathroom, so the OXO's hideaway canister that opens automatically and keeps the brush out of sight is exactly what I want. OXO is a brand I trust for good grips and durable everyday tools, and the ventilated tray helps it stay hygienic."
survey_toilet-brush-choice__V4n3Vuo,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-8f73f833e253.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Middle,Man,,,,Full-time,"I want a set that keeps the bathroom looking tidy, and the OXO Hideaway hides the brush completely inside a compact canister that opens automatically. It's from a brand I trust, top rated, and at $19.97 the price is reasonable for the quality and hygiene features."
survey_toilet-brush-choice__VBHo2pB,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-78b41170ccf0.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,45-54,,North America,Middle,Man,,,,Full-time,"With three kids and multiple bathrooms to keep clean, a 3-pack of stiff nylon brushes for $13.99 is the practical pick — I get one for each bathroom without spending much. The stiff bristles do the scrubbing work I need, and the price fits a middle-income budget."
survey_toilet-brush-choice__VGAYdvj,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-71440966dbd0.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Lower-middle,Woman,Retirement,,,Retired,"I'm widowed and live alone, so I want something tidy and hygienic that hides the brush away rather than leaving it on display. The OXO Hideaway's auto-opening canister with a ventilated tray keeps things dry and neat, and the top-rated reputation at under $20 feels like a sensible, trustworthy buy on my fixed retirement income."
survey_toilet-brush-choice__VSRJohe,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-8a5d052f27ce.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"I want a compact, clean-looking set that hides the brush when stored, and the OXO's auto-open canister plus ventilated tray addresses the hygiene and water-pooling issues I care about. It's a well-reviewed, top-rated brand at a reasonable $19.97, and its slim footprint fits a small bathroom without visual clutter."
survey_toilet-brush-choice__VVe6TDg,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-c3eb3911125c.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,Lower-middle,Man,,,,Full-time,"I want a brush that keeps things out of sight and stays clean, and the OXO Hideaway's auto-opening canister and ventilated tray mean no standing water or visible mess. It's a trusted brand at a fair price and the compact footprint suits my bathroom."
survey_toilet-brush-choice__VWCvgzM,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-161a505d06d8.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Woman,Mid-life,,,Self-employed,"I want a brush that disappears into a clean, minimal canister rather than sitting out as a visual eyesore, and the automatic open-when-lifted mechanism plus ventilated tray addresses the hygiene problem of standing water. OXO's reputation for well-engineered household tools and its top-rated status give me confidence in the build, and at $19.97 the price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__VWEx8vu,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-59c2a6f47270.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,,Man,Retirement,,,Retired,"I'm a retired tradesman who's used OXO tools for years and they hold up. The hideaway canister keeps the brush out of sight and the ventilated tray stops water pooling, which matters for hygiene in a small bathroom. At $19.97 it's a fair price for the top-rated build quality."
survey_toilet-brush-choice__VcnQMmr,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-f1ab1ec964da.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,75-84,,North America,Lower-middle,Man,Retirement,,,Retired,"I trust the Clorox name and it is a fair price at $15.50. The corner caddy saves space in my small bathroom, and the under-rim scrubber plus antibacterial bristles suit how I like to keep things properly clean."
survey_toilet-brush-choice__Vdeu4wW,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-1e7833281bd3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,,,,Full-time,"The hideaway canister keeps the brush out of sight, which matters in a small bathroom, and the ventilated tray prevents the stagnant water and odor that plague most holders. OXO's build quality and top-rated reputation justify the modest $19.97 for a set I'll use daily for years."
survey_toilet-brush-choice__VeMFSb4,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-c322ba1044bd.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,,,,,"I want a clean, uncluttered bathroom and the hideaway canister keeps the brush out of sight while the ventilated tray prevents water pooling, which matters for hygiene. OXO's reputation for durable, well-designed household tools gives me confidence it will hold up to years of regular use in a busy household."
survey_toilet-brush-choice__VgHN6Xm,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-75789ceaa30a.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,Lower-middle,Man,,,,Full-time,"With three kids and multiple bathrooms to keep clean, a 3-pack of sturdy bristle brushes for $13.99 is the practical buy. Stiff nylon bristles scrub well and the non-slip handles are easy for the whole family to use."
survey_toilet-brush-choice__VqNXgb6,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-ea7e6a987a01.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,null,Man,Retirement,null,null,Retired,"I want a brush that stays out of sight and doesn't leave a puddle of standing water in the holder, and the OXO hideaway canister opens automatically on lift and has a ventilated tray. It is a well-reviewed, no-nonsense design from a brand with a solid reputation, and at $19.97 the price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__VsC5fUW,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-58a391c89b28.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,Indifferent,North America,Upper-middle,Man,Mid-life,Small town,null,Full-time,"I want a tidy, closed unit that keeps the brush out of sight and is built to last, and OXO's reputation for solid, well-designed household tools gives me confidence. The auto-open hideaway canister with a ventilated tray fits my preference for order, hygiene, and durability without fuss."
survey_toilet-brush-choice__VuGb3nk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-fd5b597dce9f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,brand,4,55-64,,North America,Middle,Woman,,,,Full-time,"I trust the OXO brand and it's the top rated option, so I know it will hold up. The hideaway canister keeps the brush out of sight which suits my traditional bathroom, and the ventilated tray keeps things hygienic without being fussy."
survey_toilet-brush-choice__WBLyrAa,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-6238ff77cc90.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,High income,Woman,Retirement,Dense urban,null,Retired,"I want a hygienic, tidy solution that keeps the brush fully concealed and lets the head dry without pooling water, and OXO's design reputation and top-rated status give me confidence in the build quality. At $19.97 it is a reasonable mid-range price for a well-engineered, compact unit that suits a clean modern bathroom."
survey_toilet-brush-choice__WDcHUGQ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-48c259dd8506.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,Mid-life,,,Part-time,"I want a covered, compact set that hides the brush and doesn't pool water, and OXO's hideaway canister with ventilated tray and firm nylon bristles fits that. I trust OXO's build quality and the top-rated reputation more than the no-name silicone sets, and at $19.97 the price is reasonable for a single well-made item."
survey_toilet-brush-choice__WFV6zkk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-125057a7b64a.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,5,cleaning,4,55-64,,North America,Lower-middle,Man,Retirement,,,Retired,"I want something simple and dependable that gets the job done without spending much. The Clorox set is a trusted name, has a corner caddy that saves space, and the under-rim scrubber helps with the hard spots, all for a fair price."
survey_toilet-brush-choice__WGCvYFZ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-100f8b837587.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,Retirement,,,Retired,"I want a brush that stays hidden and looks tidy in a small bathroom, and the auto-open canister plus ventilated tray keeps things hygienic and dry. OXO's top-rated reputation and solid build justify the mid-range price for something I'll use daily."
survey_toilet-brush-choice__WGNagQQ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-981367d8162d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Middle,Woman,,,,Full-time,"I trust the OXO brand and it's the top-rated option, which matters to me. The hideaway canister keeps the brush out of sight and the ventilated tray prevents water pooling, so it stays hygienic. At $19.97 it's a reasonable price for something that will last in my bathroom."
